amenities,bathrooms,bedrooms,pets_allowed,price,price_type,square_feet,cityname,state
1,0,0.0,1,1,Monthly,0,Elizabeth,NJ
1,0,0.0,1,0,Monthly,0,Kent,WA
1,0,0.0,1,0,Monthly,0,Bremerton,WA
1,0,0.0,1,1,Monthly,0,Mountlake Terrace,WA
0,0,0.0,1,0,Monthly,0,Beulah,ND
1,0,0.0,1,0,Monthly,0,Denver,CO
1,0,0.0,1,0,Monthly,1,Raleigh,NC
0,0,0.0,1,1,Monthly,1,Atlanta,GA
1,0,0.0,1,0,Monthly,0,Abilene,TX
0,1,1.0,1,1,Monthly,1,Rosemount,MN
1,0,0.0,1,0,Monthly,0,Tulsa,OK
1,0,0.0,1,0,Monthly,0,Anderson,IN
0,0,0.0,1,1,Monthly,1,Irondale,AL
1,0,0.0,1,1,Monthly,0,Marina Del Rey,CA
0,0,0.0,1,0,Monthly,0,Englewood,CO
1,0,0.0,1,0,Monthly,0,Lincoln,NE
0,0,0.0,1,0,Monthly,0,Carbondale,IL
1,0,0.0,1,1,Monthly,1,Fort Lee,NJ
1,0,0.0,1,1,Monthly,0,Cambridge,MA
0,0,0.0,1,0,Monthly,0,Seattle,WA
0,0,0.0,1,0,Monthly,0,Philadelphia,PA
1,0,1.0,1,1,Monthly,1,Chicago,IL
1,0,0.0,1,0,Monthly,0,Tampa,FL
0,0,1.0,1,1,Monthly,1,Houston,TX
0,0,0.0,1,0,Monthly,0,Omaha,NE
0,0,1.0,1,0,Monthly,1,Hinesville,GA
1,0,0.0,1,0,Monthly,0,Norman,OK
1,0,0.0,1,0,Monthly,0,Saint Paul,MN
1,0,0.0,1,0,Monthly,0,Hampton,VA
0,0,0.0,1,0,Monthly,0,Las Vegas,NV
0,0,0.0,1,0,Monthly,0,Omaha,NE
1,0,0.0,1,0,Monthly,1,Dallas,TX
1,0,0.0,1,0,Monthly,1,Holt,MI
1,0,0.0,1,0,Monthly,0,Milwaukee,WI
1,0,0.0,1,0,Monthly,0,Marshall,MI
0,0,0.0,1,1,Monthly,0,Austin,TX
1,0,0.0,1,0,Monthly,0,Manson,NC
1,0,0.0,1,0,Monthly,0,Cordova,TN
0,0,0.0,1,0,Monthly,0,Columbia,SC
0,0,0.0,1,0,Monthly,1,Chapel Hill,NC
1,0,0.0,1,1,Monthly,0,Oxford,NC
0,0,0.0,1,0,Monthly,0,Fishers,IN
1,0,0.0,1,1,Monthly,0,San Francisco,CA
0,0,0.0,1,1,Monthly,1,Normal,IL
1,0,0.0,1,0,Monthly,1,Houston,TX
1,0,0.0,1,1,Monthly,1,Midland,TX
0,0,0.0,1,0,Monthly,0,Austin,TX
1,0,0.0,1,1,Monthly,1,Chelsea,MA
0,0,0.0,1,0,Monthly,0,Roanoke,VA
1,0,0.0,1,1,Monthly,1,Fort Worth,TX
1,0,0.0,1,0,Monthly,0,Colorado Springs,CO
1,0,0.0,1,0,Monthly,0,Arlington,VA
1,0,0.0,1,0,Monthly,0,Chicago,IL
1,0,0.0,1,1,Monthly,1,Kansas City,MO
0,0,0.0,1,0,Monthly,0,Oregon City,OR
1,0,1.0,1,0,Monthly,1,Pendleton,SC
1,0,0.0,1,1,Monthly,0,Los Angeles,CA
1,0,0.0,1,0,Monthly,0,Minneapolis,MN
1,0,0.0,1,0,Monthly,1,Clayton,NC
1,0,0.0,1,1,Monthly,1,Newton,MA
1,0,0.0,1,0,Monthly,0,Cypress,TX
0,0,0.0,1,0,Monthly,0,Norfolk,VA
0,0,0.0,1,0,Monthly,0,Bellingham,WA
0,0,0.0,1,1,Monthly,1,,
0,0,0.0,1,1,Monthly,1,Miami Beach,FL
1,0,0.0,1,1,Monthly,1,Everett,WA
0,0,0.0,1,0,Monthly,0,Omaha,NE
0,1,1.0,1,1,Monthly,1,Portland,OR
0,0,0.0,1,0,Monthly,0,Albany,NY
0,0,0.0,1,0,Monthly,0,Phoenix,AZ
1,0,0.0,1,0,Monthly,0,Dallas,TX
1,0,0.0,1,0,Monthly,1,Blue Springs,MO
1,0,0.0,1,0,Monthly,0,Lexington,KY
1,0,0.0,1,0,Monthly,0,Fort Myers,FL
1,0,0.0,1,0,Monthly,0,Baton Rouge,LA
1,0,0.0,1,0,Monthly,0,Gonzales,LA
0,0,0.0,1,1,Monthly,0,Los Angeles,CA
1,0,0.0,1,0,Monthly,0,Saint George,UT
1,0,0.0,1,0,Monthly,0,Dallas,TX
1,0,0.0,1,0,Monthly,0,Shreveport,LA
1,0,0.0,1,0,Monthly,0,Plymouth,MN
0,0,0.0,1,0,Monthly,0,Kansas City,MO
1,0,0.0,1,0,Monthly,1,Cary,NC
1,0,0.0,1,0,Monthly,0,Golden Valley,MN
0,0,0.0,1,1,Monthly,1,Huntington Beach,CA
0,0,0.0,1,0,Monthly,1,Hilliard,OH
0,0,0.0,1,1,Monthly,1,Cincinnati,OH
1,0,0.0,1,0,Monthly,0,Vancouver,WA
1,0,0.0,1,0,Monthly,1,Houston,TX
1,0,0.0,1,0,Monthly,1,Waverly,IA
0,0,0.0,1,0,Monthly,0,Coraopolis,PA
0,0,0.0,1,0,Monthly,0,Atlanta,GA
0,0,1.0,1,1,Monthly,1,Encinitas,CA
1,0,0.0,1,0,Monthly,0,Thornton,CO
0,0,0.0,1,0,Monthly,0,Portland,OR
0,0,0.0,1,0,Monthly,0,,
1,0,0.0,1,0,Monthly,1,Houston,TX
1,0,0.0,1,0,Monthly,1,Spring,TX
1,0,0.0,1,0,Monthly,1,Concord,NC
1,0,0.0,1,0,Monthly,0,Kirkwood,MO
1,0,0.0,1,0,Monthly,0,Houston,TX
0,1,1.0,1,1,Monthly,1,Cornelius,NC
0,0,0.0,1,0,Monthly,1,Tulsa,OK
1,0,0.0,1,0,Monthly,0,Cincinnati,OH
1,0,0.0,1,0,Monthly,0,Wilmington,DE
1,0,0.0,1,1,Monthly,1,Monrovia,CA
1,0,0.0,1,1,Monthly,1,Urbana,IL
1,0,0.0,1,0,Monthly,0,Wasilla,AK
0,0,0.0,1,0,Monthly,0,San Antonio,TX
1,0,0.0,1,0,Monthly,0,Manassas Park,VA
1,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,0,Monthly,0,Cleveland,OH
1,0,0.0,1,0,Monthly,0,Houston,TX
0,0,0.0,1,1,Monthly,1,Davenport,IA
1,0,0.0,1,1,Monthly,0,Austin,TX
1,0,0.0,1,1,Monthly,1,Richmond,CA
1,0,0.0,1,1,Monthly,0,Denver,CO
1,0,0.0,1,0,Monthly,0,Bedford,TX
0,0,0.0,1,0,Monthly,0,Villa Park,IL
0,0,0.0,1,1,Monthly,0,Los Angeles,CA
0,0,0.0,1,0,Monthly,0,Wilkes Barre,PA
1,0,0.0,1,0,Monthly,1,Menasha,WI
1,0,0.0,1,0,Monthly,0,Clackamas,OR
0,0,0.0,1,1,Monthly,1,Hanover,MD
1,0,0.0,1,0,Monthly,1,Saint Louis,MO
1,0,0.0,1,0,Monthly,0,Overland Park,KS
1,0,1.0,1,1,Monthly,1,Columbus,OH
1,0,0.0,1,0,Monthly,0,Lafayette,IN
1,0,0.0,1,1,Monthly,1,Alpharetta,GA
1,0,0.0,1,1,Monthly,1,Ellicott City,MD
1,0,0.0,1,1,Monthly,1,Linthicum Heights,MD
0,0,0.0,1,1,Monthly,1,Rowlett,TX
1,0,0.0,1,1,Monthly,1,West Hollywood,CA
1,0,0.0,1,1,Monthly,1,South Plainfield,NJ
1,0,0.0,1,1,Monthly,1,Windermere,FL
1,0,0.0,1,0,Monthly,1,Virginia Beach,VA
1,0,0.0,1,1,Monthly,0,Chicago,IL
0,0,0.0,1,1,Monthly,0,Los Angeles,CA
1,0,0.0,1,0,Monthly,0,Tallahassee,FL
1,0,0.0,1,1,Monthly,1,Cleveland,OH
1,0,0.0,1,0,Monthly,0,Euless,TX
1,0,0.0,1,0,Monthly,0,Norman,OK
1,0,1.0,1,1,Monthly,1,Madison,WI
1,0,0.0,1,0,Monthly,0,Madison,WI
1,0,0.0,1,0,Monthly,0,Flagstaff,AZ
1,0,0.0,1,0,Monthly,1,Lafayette,IN
0,0,0.0,1,0,Monthly,1,Shreveport,LA
1,0,0.0,1,0,Monthly,0,Houston,TX
0,0,0.0,1,1,Monthly,0,Dallas,TX
1,0,0.0,1,1,Monthly,0,Plainsboro,NJ
0,0,0.0,1,1,Monthly,0,Kirkland,WA
1,0,0.0,1,1,Monthly,0,Austin,TX
0,0,0.0,1,0,Monthly,1,Decatur,GA
0,0,1.0,1,1,Monthly,1,Monroe,OH
1,0,0.0,1,0,Monthly,1,Durham,NC
1,0,0.0,1,0,Monthly,0,Colorado Springs,CO
0,0,0.0,1,0,Monthly,0,Frankfort,KY
1,0,0.0,1,0,Monthly,0,,
1,0,0.0,1,0,Monthly,1,Longview,TX
0,0,0.0,1,1,Monthly,0,Paoli,PA
1,0,0.0,1,0,Monthly,0,Hillsboro,OR
0,0,0.0,1,1,Monthly,1,Washington,DC
1,0,0.0,1,0,Monthly,0,Bellingham,WA
1,0,0.0,1,1,Monthly,1,Canton,MI
1,0,0.0,1,0,Monthly,0,Saint Louis Park,MN
1,0,1.0,1,1,Monthly,1,San Diego,CA
0,0,0.0,1,0,Monthly,0,Fargo,ND
1,0,0.0,1,1,Monthly,1,Marietta,GA
1,0,0.0,1,1,Monthly,0,Providence,RI
1,0,0.0,1,1,Monthly,0,Washington,DC
1,0,0.0,1,1,Monthly,0,Austin,TX
1,0,0.0,1,0,Monthly,0,Rochester,MN
0,0,0.0,1,1,Monthly,1,Edgewater,NJ
1,0,0.0,1,0,Monthly,0,Minneapolis,MN
1,0,0.0,1,1,Monthly,0,Bellevue,WA
0,0,1.0,1,1,Monthly,1,Monroe,OH
0,0,0.0,1,0,Monthly,1,Durham,NC
1,0,0.0,1,1,Monthly,1,Harrison,NJ
1,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,0,Monthly,1,Greensboro,NC
1,0,0.0,1,0,Monthly,0,Minneapolis,MN
0,0,0.0,1,0,Monthly,1,Concord,NC
1,0,0.0,1,0,Monthly,0,Eagan,MN
1,0,1.0,1,1,Monthly,1,Jersey City,NJ
1,0,0.0,1,0,Monthly,0,West Valley City,UT
0,0,0.0,1,1,Monthly,0,Los Angeles,CA
0,0,0.0,1,0,Monthly,1,Tuscaloosa,AL
0,0,0.0,1,0,Monthly,1,Atlanta,GA
0,1,1.0,1,1,Monthly,1,Corona Del Mar,CA
1,0,0.0,1,1,Monthly,0,San Francisco,CA
0,0,0.0,1,1,Monthly,1,Easton,PA
1,0,0.0,1,0,Monthly,0,Green Bay,WI
0,0,0.0,1,1,Monthly,1,Austin,TX
1,0,0.0,1,1,Monthly,0,Boston,MA
0,0,1.0,1,1,Monthly,1,Orange,TX
0,0,0.0,1,0,Monthly,0,Spokane,WA
1,0,0.0,1,0,Monthly,0,Arlington,TX
1,0,0.0,1,0,Monthly,0,Lilburn,GA
1,0,0.0,1,0,Monthly,0,Rapid City,SD
1,1,1.0,1,1,Monthly,1,Los Angeles,CA
1,0,0.0,1,1,Monthly,0,San Francisco,CA
1,0,0.0,1,0,Monthly,0,Olathe,KS
1,0,0.0,1,1,Monthly,0,Seattle,WA
0,0,0.0,1,0,Monthly,0,Keene,NH
1,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,0,Monthly,0,Omaha,NE
0,0,0.0,1,1,Monthly,1,Brooklyn,NY
1,0,0.0,1,0,Monthly,1,Cincinnati,OH
1,0,0.0,1,1,Monthly,0,Springfield,NJ
1,0,0.0,1,0,Monthly,0,Manchester,NH
1,0,1.0,1,0,Monthly,1,Porter,TX
1,0,0.0,1,0,Monthly,0,Davenport,IA
1,0,0.0,1,1,Monthly,1,Bethesda,MD
0,0,0.0,1,1,Monthly,0,Portland,OR
1,0,0.0,1,0,Monthly,0,Bloomington,MN
1,0,1.0,1,0,Monthly,1,Brandon,SD
1,0,0.0,1,0,Monthly,0,Indianapolis,IN
1,0,0.0,1,0,Monthly,0,Colorado Springs,CO
1,0,0.0,1,0,Monthly,0,Somerdale,NJ
1,0,0.0,1,0,Monthly,0,Cherry Hill,NJ
1,0,0.0,1,1,Monthly,1,Bellingham,WA
0,0,0.0,1,0,Monthly,1,Lytle,TX
1,0,0.0,1,0,Monthly,0,Midland,TX
0,0,0.0,1,1,Monthly,0,Arlington,VA
1,0,0.0,1,1,Monthly,0,Long Beach,CA
1,0,0.0,1,0,Monthly,0,Durham,NC
1,0,0.0,1,0,Monthly,0,Orlando,FL
0,0,0.0,1,0,Monthly,0,Blanco,TX
0,0,0.0,1,1,Monthly,1,San Antonio,TX
0,0,0.0,1,1,Monthly,1,Arcadia,CA
1,0,0.0,1,0,Monthly,0,Ocala,FL
1,0,0.0,1,1,Monthly,0,San Francisco,CA
0,0,0.0,1,1,Monthly,1,Raleigh,NC
1,0,0.0,1,0,Monthly,0,Dallas,TX
1,0,0.0,1,0,Monthly,0,Richmond,VA
1,0,0.0,1,0,Monthly,1,Randallstown,MD
0,0,0.0,1,1,Monthly,1,Oak Island,NC
0,0,0.0,1,0,Monthly,0,Pleasanton,TX
1,0,0.0,1,0,Monthly,0,Denver,CO
1,0,0.0,1,1,Monthly,0,Woodbridge,VA
1,0,0.0,1,1,Monthly,1,West New York,NJ
1,0,0.0,1,0,Monthly,0,Kingwood,TX
1,0,0.0,1,0,Monthly,0,Los Angeles,CA
1,0,0.0,1,0,Monthly,1,Tea,SD
0,0,0.0,1,0,Monthly,0,Round Rock,TX
0,0,1.0,1,1,Monthly,1,Lynchburg,VA
1,0,0.0,1,0,Monthly,0,Randallstown,MD
0,0,0.0,1,0,Monthly,0,Slidell,LA
1,0,0.0,1,0,Monthly,0,New Carlisle,IN
0,0,0.0,1,0,Monthly,0,Shaker Heights,OH
0,0,0.0,1,1,Monthly,1,Oakland Township,MI
0,0,0.0,1,1,Monthly,0,Montclair,NJ
1,0,0.0,1,1,Monthly,1,Larchmont,NY
1,0,0.0,1,1,Monthly,1,San Diego,CA
1,0,0.0,1,0,Monthly,0,Philadelphia,PA
1,0,0.0,1,0,Monthly,0,San Antonio,TX
1,0,0.0,1,0,Monthly,1,Hortonville,WI
1,0,0.0,1,1,Monthly,1,Arlington,TX
1,0,0.0,1,0,Monthly,0,Warsaw,IN
1,0,0.0,1,0,Monthly,0,Dewitt,MI
1,0,0.0,1,1,Monthly,1,Sleepy Hollow,NY
1,0,0.0,1,0,Monthly,0,Dayton,OH
1,0,0.0,1,0,Monthly,0,Mishawaka,IN
1,0,0.0,1,0,Monthly,0,Manhattan,KS
1,0,0.0,1,0,Monthly,1,Massillon,OH
0,0,0.0,1,1,Monthly,1,Clayton,NC
0,0,0.0,1,1,Monthly,1,Irvine,CA
0,0,0.0,1,0,Monthly,0,Red Oak,IA
0,0,0.0,1,1,Monthly,0,Vancouver,WA
1,0,0.0,1,0,Monthly,0,Milwaukee,WI
0,0,0.0,1,0,Monthly,0,Dallas,TX
1,0,0.0,1,0,Monthly,0,Minnetonka,MN
1,0,0.0,1,0,Monthly,1,Cedar Falls,IA
1,0,0.0,1,0,Monthly,1,Humble,TX
1,0,0.0,1,1,Monthly,0,Atlanta,GA
1,0,1.0,1,1,Monthly,1,Houston,TX
1,0,0.0,1,1,Monthly,0,Los Angeles,CA
1,0,0.0,1,1,Monthly,0,New Haven,CT
1,0,0.0,1,0,Monthly,0,Kansas City,MO
1,0,0.0,1,0,Monthly,1,Anchorage,AK
1,0,0.0,1,0,Monthly,1,Frankfort,KY
1,0,0.0,1,1,Monthly,1,Cypress,TX
1,0,0.0,1,1,Monthly,0,Minneapolis,MN
1,0,0.0,1,0,Monthly,1,Morrisville,NC
1,0,0.0,1,0,Monthly,1,Glendale,AZ
1,0,0.0,1,0,Monthly,0,Des Moines,IA
1,0,0.0,1,0,Monthly,0,Cincinnati,OH
1,0,0.0,1,0,Monthly,0,Los Angeles,CA
1,0,0.0,1,1,Monthly,1,Stoughton,MA
1,0,0.0,1,0,Monthly,1,Ripon,WI
0,0,0.0,1,1,Monthly,0,Columbus,OH
1,0,0.0,1,0,Monthly,1,Shawnee,KS
1,0,0.0,1,0,Monthly,1,Cincinnati,OH
1,0,0.0,1,0,Monthly,0,Chicago,IL
1,0,0.0,1,1,Monthly,0,Madison,WI
0,0,0.0,1,1,Monthly,0,Los Angeles,CA
1,0,0.0,1,0,Monthly,0,Anoka,MN
0,0,0.0,1,1,Monthly,1,Everett,WA
0,0,0.0,1,1,Monthly,1,Midlothian,TX
1,0,0.0,1,0,Monthly,0,Portland,OR
1,0,0.0,1,0,Monthly,0,Anchorage,AK
0,0,0.0,1,0,Monthly,0,Bridgeport,CT
1,0,0.0,1,0,Monthly,0,Cincinnati,OH
0,0,0.0,1,0,Monthly,0,Fort Myers,FL
1,0,0.0,1,0,Monthly,0,Las Vegas,NV
1,0,0.0,1,0,Monthly,0,Minneapolis,MN
1,0,0.0,1,1,Monthly,0,Chicago,IL
0,0,0.0,1,0,Monthly,0,Dallas,TX
1,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,0,Monthly,0,Omaha,NE
0,0,0.0,1,1,Monthly,1,Chicago,IL
1,0,0.0,1,0,Monthly,0,Bedford,TX
1,0,0.0,1,1,Monthly,1,Los Angeles,CA
0,0,0.0,1,1,Monthly,0,Los Angeles,CA
1,0,0.0,1,1,Monthly,1,Euless,TX
0,0,0.0,1,1,Monthly,0,San Diego,CA
1,0,0.0,1,0,Monthly,0,Chicago,IL
1,0,0.0,1,0,Monthly,1,Irmo,SC
1,0,0.0,1,0,Monthly,1,Sheboygan,WI
1,0,0.0,1,1,Monthly,1,Mansfield,TX
0,0,0.0,1,1,Monthly,1,Lake Charles,LA
1,0,0.0,1,0,Monthly,0,Houston,TX
0,0,0.0,1,1,Monthly,1,Portland,OR
1,0,0.0,1,1,Monthly,1,Los Angeles,CA
1,0,0.0,1,1,Monthly,0,Brea,CA
1,0,0.0,1,0,Monthly,0,Bryan,TX
1,0,0.0,1,0,Monthly,1,Appleton,WI
0,0,0.0,1,1,Monthly,1,Windsor,PA
1,0,0.0,1,1,Monthly,0,San Francisco,CA
1,0,0.0,1,0,Monthly,0,Glen Burnie,MD
0,0,0.0,1,0,Monthly,1,Weatherford,TX
0,0,0.0,1,1,Monthly,0,Lakewood,CA
1,0,0.0,1,1,Monthly,1,Carlsbad,CA
1,0,0.0,1,1,Monthly,0,Pittsburgh,PA
1,0,0.0,1,0,Monthly,0,North Kansas City,MO
1,0,0.0,1,0,Monthly,1,Lynnwood,WA
0,0,0.0,1,1,Monthly,1,Yorkville,IL
0,1,0.0,1,1,Monthly,1,Haymarket,VA
1,0,0.0,1,0,Monthly,0,Tacoma,WA
1,0,0.0,1,0,Monthly,0,Anchorage,AK
0,0,0.0,1,1,Monthly,1,Seattle,WA
1,0,0.0,1,0,Monthly,0,Kansas City,MO
1,0,0.0,1,0,Monthly,1,Fond Du Lac,WI
1,0,0.0,1,1,Monthly,1,Snellville,GA
1,0,0.0,1,1,Monthly,0,Londonderry,NH
1,0,0.0,1,0,Monthly,1,Houston,TX
1,0,0.0,1,1,Monthly,0,Torrance,CA
0,0,0.0,1,1,Monthly,1,Spokane,WA
1,0,0.0,1,1,Monthly,1,Madison,WI
1,0,0.0,1,0,Monthly,0,Portland,OR
0,0,0.0,1,0,Monthly,0,Decatur,GA
0,0,0.0,1,1,Monthly,0,Sherman Oaks,CA
1,0,0.0,1,0,Monthly,0,Saint Paul,MN
1,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,0,Monthly,0,Tempe,AZ
0,0,0.0,1,0,Monthly,0,Phoenix,AZ
0,0,0.0,1,0,Monthly,0,Ames,IA
0,0,0.0,1,0,Monthly,0,Portland,OR
1,0,0.0,1,0,Monthly,0,Arlington,TX
1,0,0.0,1,0,Monthly,0,Maumee,OH
0,0,1.0,1,1,Monthly,1,Clayton,NC
1,0,0.0,1,0,Monthly,1,Loveland,OH
0,0,0.0,1,1,Monthly,0,Brighton,CO
0,0,0.0,1,0,Monthly,1,Raleigh,NC
1,0,0.0,1,0,Monthly,0,Missouri City,TX
1,0,0.0,1,0,Monthly,1,Madison,WI
1,0,0.0,1,0,Monthly,0,Carrollton,TX
1,0,0.0,1,0,Monthly,0,Minneapolis,MN
0,0,0.0,1,0,Monthly,0,Schenectady,NY
1,0,0.0,1,0,Monthly,1,Lexington,SC
0,0,0.0,1,1,Monthly,0,Miami Beach,FL
1,0,0.0,1,1,Monthly,0,Mountain View,CA
1,0,0.0,1,0,Monthly,0,Portland,OR
0,0,0.0,1,1,Monthly,1,Chicago,IL
1,0,0.0,1,1,Monthly,0,Seattle,WA
0,0,0.0,1,1,Monthly,1,Seattle,WA
1,0,0.0,1,0,Monthly,1,Spring,TX
1,0,0.0,1,0,Monthly,0,Buffalo,NY
0,0,0.0,1,0,Monthly,1,Broomall,PA
1,0,0.0,1,0,Monthly,0,Orlando,FL
1,0,0.0,1,0,Monthly,0,Everett,WA
0,0,0.0,1,0,Monthly,1,Austin,TX
1,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,0,Monthly,1,Casar,NC
1,0,0.0,1,0,Monthly,0,Edmonds,WA
0,0,0.0,1,1,Monthly,1,Kansas City,MO
1,0,0.0,1,0,Monthly,0,Waukesha,WI
1,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,0,Monthly,0,South Dartmouth,MA
0,0,0.0,1,0,Monthly,1,San Antonio,TX
0,0,0.0,1,1,Monthly,0,Saratoga Springs,NY
0,0,0.0,1,1,Monthly,1,Richardson,TX
1,0,0.0,1,1,Monthly,0,Los Angeles,CA
0,0,0.0,1,0,Monthly,0,Austin,TX
1,0,0.0,1,1,Monthly,1,West Hollywood,CA
1,0,0.0,1,0,Monthly,0,Charlotte,NC
0,0,0.0,1,0,Monthly,0,Salt Lake City,UT
0,0,0.0,1,1,Monthly,1,Seattle,WA
1,0,0.0,1,0,Monthly,0,Austell,GA
1,0,0.0,1,1,Monthly,1,Mesa,AZ
1,0,0.0,1,0,Monthly,0,Newport News,VA
1,0,0.0,1,0,Monthly,0,Portland,OR
0,0,0.0,1,0,Monthly,0,Columbus,GA
1,0,0.0,1,1,Monthly,1,Madison,WI
0,0,0.0,1,1,Monthly,1,Joliet,IL
1,0,0.0,1,0,Monthly,0,Cincinnati,OH
1,0,0.0,1,1,Monthly,1,Charlotte,NC
1,0,0.0,1,0,Monthly,0,Harrison Township,MI
0,0,0.0,1,1,Monthly,0,Beverly Hills,CA
0,0,0.0,1,0,Monthly,0,Waterloo,IA
0,0,0.0,1,1,Monthly,1,Orange,CA
1,0,0.0,1,0,Monthly,0,Omaha,NE
1,0,0.0,1,0,Monthly,1,,
0,0,0.0,1,1,Monthly,0,Redondo Beach,CA
1,0,0.0,1,1,Monthly,1,Crosby,TX
0,0,0.0,1,1,Monthly,0,Seattle,WA
1,0,0.0,1,1,Monthly,0,Fremont,CA
1,0,0.0,1,0,Monthly,1,Marietta,GA
1,0,0.0,1,1,Monthly,0,San Francisco,CA
1,0,0.0,1,0,Monthly,1,Lincoln,NE
1,0,0.0,1,0,Monthly,0,Denver,CO
0,0,0.0,1,1,Monthly,0,Los Angeles,CA
1,0,0.0,1,0,Monthly,0,Des Moines,IA
1,0,0.0,1,0,Monthly,0,Raleigh,NC
0,0,0.0,1,0,Monthly,0,,
0,0,0.0,1,0,Monthly,0,Marietta,GA
1,0,0.0,1,0,Monthly,0,Henderson,KY
0,0,0.0,1,0,Monthly,0,Portland,OR
0,0,0.0,1,1,Monthly,0,Lakewood,CO
0,0,0.0,1,1,Monthly,1,Kansas City,MO
1,0,0.0,1,1,Monthly,1,Roswell,GA
0,0,0.0,1,0,Monthly,0,Richardson,TX
1,0,0.0,1,0,Monthly,0,Portland,OR
0,0,0.0,1,1,Monthly,1,Hampshire,IL
0,0,1.0,1,1,Monthly,1,Canonsburg,PA
1,0,0.0,1,0,Monthly,0,West Allis,WI
1,0,0.0,1,1,Monthly,0,Suwanee,GA
0,0,0.0,1,1,Monthly,0,Palo Alto,CA
1,0,0.0,1,1,Monthly,0,Austin,TX
0,0,0.0,1,1,Monthly,0,Seattle,WA
0,0,0.0,1,1,Monthly,1,San Antonio,TX
1,0,0.0,1,1,Monthly,1,Lexington,SC
1,0,0.0,1,0,Monthly,0,Springfield,MO
1,0,0.0,1,0,Monthly,0,Tyler,TX
0,0,0.0,1,0,Monthly,1,Sioux Falls,SD
1,0,0.0,1,0,Monthly,1,Greenwood,IN
1,0,0.0,1,0,Monthly,0,Boise,ID
1,0,0.0,1,1,Monthly,0,Pico Rivera,CA
1,0,0.0,1,1,Monthly,0,Austin,TX
0,0,0.0,1,1,Monthly,0,Dallas,TX
1,0,0.0,1,1,Monthly,1,Euless,TX
0,0,0.0,1,0,Monthly,0,Galveston,TX
1,0,0.0,1,0,Monthly,0,Madison,WI
0,0,0.0,1,1,Monthly,0,Dallas,TX
1,0,0.0,1,0,Monthly,0,Prairie Village,KS
0,0,0.0,1,1,Monthly,1,New Castle,DE
1,0,1.0,1,0,Monthly,1,Irmo,SC
1,0,0.0,1,0,Monthly,0,Hartland,WI
1,0,0.0,1,1,Monthly,1,Cedar Knolls,NJ
0,0,0.0,1,1,Monthly,1,Royal Oak,MI
1,0,0.0,1,0,Monthly,1,Cary,NC
1,0,0.0,1,0,Monthly,1,Jackson,WI
0,0,0.0,1,0,Monthly,0,Salt Lake City,UT
1,0,0.0,1,1,Monthly,1,Philadelphia,PA
1,0,0.0,1,0,Monthly,0,Ann Arbor,MI
0,0,0.0,1,0,Monthly,1,Washington,MI
0,0,0.0,1,0,Monthly,1,Chattanooga,TN
1,0,0.0,1,0,Monthly,1,Madison,WI
1,0,0.0,1,0,Monthly,1,Clayton,NC
1,0,0.0,1,0,Monthly,0,Houston,TX
0,0,0.0,1,0,Monthly,0,Hillsboro,OR
1,0,0.0,1,0,Monthly,0,Delaware,OH
1,0,0.0,1,0,Monthly,0,Anchorage,AK
1,0,0.0,1,0,Monthly,0,Tampa,FL
1,0,0.0,1,0,Monthly,1,Dallas,GA
1,0,0.0,1,1,Monthly,0,Seal Beach,CA
1,0,0.0,1,0,Monthly,0,Arlington,TX
0,0,1.0,1,1,Monthly,1,Converse,TX
1,0,0.0,1,1,Monthly,1,San Francisco,CA
1,0,0.0,1,0,Monthly,1,Lawrence,KS
1,0,0.0,1,1,Monthly,0,Edina,MN
0,0,0.0,1,0,Monthly,1,Sterrett,AL
0,0,0.0,1,1,Monthly,0,Pennsauken,NJ
1,0,0.0,1,1,Monthly,0,Durham,NC
1,0,0.0,1,1,Monthly,1,Cincinnati,OH
0,0,0.0,1,1,Monthly,0,Edgewater,NJ
0,0,0.0,1,0,Monthly,0,Danbury,CT
0,0,0.0,1,0,Monthly,0,Dallas,TX
0,0,0.0,1,0,Monthly,1,Mooresville,NC
0,0,0.0,1,0,Monthly,0,Saint Louis,MO
0,0,0.0,1,0,Monthly,1,Fort Smith,AR
1,0,0.0,1,1,Monthly,0,Milford,CT
0,0,0.0,1,0,Monthly,1,Burley,ID
1,0,0.0,1,0,Monthly,1,Springfield,OH
0,0,1.0,1,1,Monthly,1,Hurricane,UT
0,0,0.0,1,0,Monthly,0,Little Rock,AR
0,0,1.0,1,1,Monthly,1,Cincinnati,OH
1,0,0.0,1,0,Monthly,0,Marlton,NJ
1,0,0.0,1,0,Monthly,0,Dallas,TX
0,0,0.0,1,1,Monthly,1,Los Angeles,CA
1,0,0.0,1,0,Monthly,0,Dallas,TX
1,0,0.0,1,1,Monthly,1,Mansfield,TX
0,0,0.0,1,0,Monthly,0,Charlotte,NC
0,0,0.0,1,0,Monthly,0,Omaha,NE
1,0,0.0,1,0,Monthly,1,Hiram,GA
